Jugador,Defensa,Media Min,Media PTS,Media REB,Media AST,%FG Media
Amen Thompson,CJ McCollum,35.875,18.0,10.0,6.5,0.708
Amen Thompson,De'Aaron Fox,35.641666666666666,22.5,9.5,5.0,0.741
Amen Thompson,DeMar DeRozan,33.825,10.5,9.5,3.0,0.421
Amen Thompson,Derrick Jones Jr.,13.983333333333334,6.5,5.0,2.0,0.444
Amen Thompson,Isaiah Collier,31.741666666666667,15.5,6.5,3.5,0.619
Amen Thompson,Jaden McDaniels,32.2,14.5,10.0,2.5,0.619
Amen Thompson,Jalen Brunson,37.63333333333333,16.5,12.0,8.0,0.591
Amen Thompson,Jalen Williams,38.40833333333333,20.5,11.5,5.0,0.593
Amen Thompson,Jalen Wilson,40.391666666666666,7.5,8.0,7.5,0.318
Amen Thompson,Jaren Jackson Jr.,38.31666666666666,16.666666666666668,9.0,4.333333333333333,0.444
Amen Thompson,Jaylen Wells,38.31666666666666,16.666666666666668,9.0,4.333333333333333,0.444
Amen Thompson,Jimmy Butler III,29.4,9.0,7.5,5.5,0.429
Amen Thompson,LeBron James,37.266666666666666,21.5,10.5,3.5,0.576
Amen Thompson,Max Strus,38.79166666666667,19.5,15.0,7.0,0.536
Amen Thompson,Michael Porter Jr.,33.24166666666667,11.0,7.5,0.5,0.474
Amen Thompson,Mike Conley,38.53333333333333,16.5,6.5,5.5,0.684
Amen Thompson,Moses Moody,29.4,9.0,7.5,5.5,0.429
Amen Thompson,P.J. Washington,13.983333333333334,6.5,5.0,2.0,0.444
Amen Thompson,Rui Hachimura,37.266666666666666,21.5,10.5,3.5,0.576
Amen Thompson,Taylor Hendricks,35.294444444444444,12.333333333333334,11.333333333333334,5.0,0.424
Amen Thompson,Trey Murphy III,34.11666666666667,15.0,10.0,5.333333333333333,0.656
Amen Thompson,Tyrese Haliburton,36.766666666666666,13.0,12.5,5.0,0.44
Amen Thompson,Ziaire Williams,40.391666666666666,7.5,8.0,7.5,0.318
Amir Coffey,Andrew Wiggins,29.80833333333333,13.5,4.5,3.5,0.643
Amir Coffey,Anfernee Simons,27.666666666666668,9.0,1.0,2.0,0.412
Amir Coffey,Giannis Antetokounmpo,30.141666666666666,12.0,6.0,2.0,0.5
Amir Coffey,Jaden McDaniels,25.991666666666667,12.0,2.0,1.5,0.556
Amir Coffey,Jalen Williams,34.099999999999994,17.5,3.5,1.5,0.667
Amir Coffey,Jaylen Brown,21.008333333333333,3.0,3.0,0.5,0.273
Amir Coffey,Jayson Tatum,28.833333333333332,10.0,3.0,1.0,0.462
Amir Coffey,Julius Randle,25.991666666666667,12.0,2.0,1.5,0.556
Amir Coffey,Keegan Murray,28.75,7.0,2.0,1.5,0.429
Amir Coffey,Kyle Kuzma,23.861111111111114,10.333333333333334,1.3333333333333333,1.0,0.455
Amir Coffey,Luguentz Dort,34.099999999999994,17.5,3.5,1.5,0.667
Andre Drummond,Jakob Poeltl,23.883333333333333,7.5,7.5,0.5,0.353
Andre Drummond,Jalen Duren,15.691666666666666,6.5,7.0,0.0,0.625
Andre Drummond,Jarrett Allen,26.205555555555552,9.0,16.333333333333332,0.3333333333333333,0.5
Andre Drummond,Myles Turner,28.28333333333333,8.0,12.0,0.3333333333333333,0.478
Andre Drummond,Nick Richards,22.799999999999997,14.0,12.5,0.0,0.632
Andre Jackson Jr.,Anfernee Simons,20.291666666666668,7.5,5.0,4.5,0.857
Andre Jackson Jr.,Brandon Miller,26.583333333333336,9.5,4.0,2.5,0.6
Andre Jackson Jr.,Chris Paul,13.2,3.5,3.0,0.0,0.375
Andre Jackson Jr.,Coby White,19.944444444444446,1.3333333333333333,3.3333333333333335,1.0,0.143
Andre Jackson Jr.,Cole Anthony,14.241666666666667,0.0,4.0,1.5,0.0
Andre Jackson Jr.,Collin Sexton,26.79444444444444,6.666666666666667,4.333333333333333,3.0,0.615
Andre Jackson Jr.,Derrick White,17.491666666666667,1.5,2.0,1.5,0.2
Andre Jackson Jr.,Devin Vassell,13.2,3.5,3.0,0.0,0.375
Andre Jackson Jr.,Dyson Daniels,17.45,2.3333333333333335,4.0,2.0,0.333
Andre Jackson Jr.,Fred VanVleet,20.6,4.5,3.5,2.0,0.571
Andre Jackson Jr.,Gradey Dick,16.233333333333334,2.5,3.0,2.0,0.5
Andre Jackson Jr.,Jalen Brunson,14.058333333333334,6.0,1.5,0.5,0.625
Andre Jackson Jr.,Jalen Green,20.6,4.5,3.5,2.0,0.571
Andre Jackson Jr.,Jordan Poole,22.441666666666666,3.5,8.0,2.5,0.25
Andre Jackson Jr.,Josh Giddey,18.333333333333336,0.0,2.5,1.0,0.0
Andre Jackson Jr.,Jrue Holiday,17.491666666666667,1.5,2.0,1.5,0.2
Andre Jackson Jr.,Kentavious Caldwell-Pope,12.216666666666667,1.6666666666666667,3.3333333333333335,1.0,0.333
Andre Jackson Jr.,Keon Johnson,19.288888888888888,5.333333333333333,1.6666666666666667,1.3333333333333333,0.667
Andre Jackson Jr.,LaMelo Ball,26.583333333333336,9.5,4.0,2.5,0.6
Andre Jackson Jr.,Malcolm Brogdon,22.441666666666666,3.5,8.0,2.5,0.25
Andre Jackson Jr.,Mikal Bridges,14.058333333333334,6.0,1.5,0.5,0.625
Andre Jackson Jr.,Trae Young,17.45,2.3333333333333335,4.0,2.0,0.333
Andre Jackson Jr.,Tyler Herro,20.458333333333332,4.5,6.5,1.0,0.571
Andre Jackson Jr.,Tyrese Haliburton,16.025,2.0,4.0,0.5,0.25
Andre Jackson Jr.,Tyrese Maxey,17.924999999999997,4.5,2.5,1.5,0.667
Andrew Nembhard,Amen Thompson,32.975,7.0,4.0,5.5,0.545
Andrew Nembhard,Anfernee Simons,33.422222222222224,14.0,5.333333333333333,3.6666666666666665,0.586
Andrew Nembhard,Anthony Edwards,28.608333333333334,8.0,4.25,3.5,0.467
Andrew Nembhard,Austin Reaves,29.174999999999997,10.75,3.0,3.25,0.607
Andrew Nembhard,Ayo Dosunmu,31.725,13.0,4.0,2.0,0.458
Andrew Nembhard,Bradley Beal,26.45,12.666666666666666,2.0,5.666666666666667,0.615
Andrew Nembhard,Brandin Podziemski,29.358333333333334,13.5,3.0,4.0,0.579
Andrew Nembhard,Brandon Miller,28.84166666666667,5.0,3.0,3.0,0.333
Andrew Nembhard,Bub Carrington,26.45555555555556,6.666666666666667,4.666666666666667,5.333333333333333,0.312
Andrew Nembhard,CJ McCollum,28.53333333333334,11.0,2.8,3.8,0.476
Andrew Nembhard,Cade Cunningham,33.56666666666666,8.75,3.0,5.25,0.424
Andrew Nembhard,Cam Thomas,28.17222222222222,7.333333333333333,2.0,4.0,0.471
Andrew Nembhard,Cason Wallace,29.333333333333336,19.5,7.0,7.0,0.5
Andrew Nembhard,Chris Paul,28.027777777777782,7.666666666666667,4.333333333333333,9.0,0.409
Andrew Nembhard,Christian Braun,29.858333333333334,12.5,3.0,5.5,0.579
Andrew Nembhard,Coby White,28.369047619047617,10.714285714285714,4.0,3.4285714285714284,0.477
Andrew Nembhard,Collin Sexton,27.630000000000003,10.0,3.2,5.6,0.559
Andrew Nembhard,D'Angelo Russell,30.722222222222225,8.666666666666666,3.6666666666666665,3.0,0.355
Andrew Nembhard,Damian Lillard,28.875,9.333333333333334,2.8333333333333335,2.8333333333333335,0.479
Andrew Nembhard,Darius Garland,29.76666666666667,9.285714285714286,2.0,5.428571428571429,0.473
Andrew Nembhard,Davion Mitchell,35.95833333333333,9.0,2.0,8.0,0.471
Andrew Nembhard,De'Aaron Fox,22.891666666666666,9.0,1.5,4.0,0.615
Andrew Nembhard,Dejounte Murray,26.847222222222225,10.0,3.1666666666666665,5.333333333333333,0.449
Andrew Nembhard,Dennis Schroder,30.022222222222222,8.0,3.0,4.333333333333333,0.432
Andrew Nembhard,Derrick White,23.266666666666666,9.4,3.4,3.6,0.455
Andrew Nembhard,Desmond Bane,22.755555555555556,10.666666666666666,2.0,5.0,0.414
Andrew Nembhard,Devin Booker,29.691666666666666,12.5,1.5,7.25,0.528
Andrew Nembhard,Devin Vassell,26.400000000000002,10.0,5.0,6.0,0.5
Andrew Nembhard,Donovan Mitchell,29.436111111111114,9.333333333333334,2.3333333333333335,5.666666666666667,0.468
Andrew Nembhard,Donte DiVincenzo,33.90833333333333,10.5,3.0,4.5,0.5
Andrew Nembhard,Duncan Robinson,25.777777777777782,6.666666666666667,3.0,6.333333333333333,0.391
Andrew Nembhard,Dyson Daniels,30.58888888888889,15.0,2.3333333333333335,9.0,0.486
Andrew Nembhard,Eric Gordon,24.95,7.5,1.0,3.5,0.5
Andrew Nembhard,Fred VanVleet,29.633333333333336,13.666666666666666,2.0,6.333333333333333,0.667
Andrew Nembhard,Gabe Vincent,25.05,6.0,0.5,2.0,0.4
Andrew Nembhard,Gary Harris,28.688888888888886,10.0,1.6666666666666667,3.3333333333333335,0.565
Andrew Nembhard,Gary Trent Jr.,25.623333333333335,9.2,1.8,4.0,0.474
Andrew Nembhard,Herbert Jones,30.883333333333336,11.0,2.3333333333333335,3.3333333333333335,0.433
Andrew Nembhard,Immanuel Quickley,31.256666666666668,12.6,1.8,5.4,0.455
Andrew Nembhard,Isaiah Collier,28.225,10.5,4.5,5.5,0.75
Andrew Nembhard,Ja Morant,22.755555555555556,10.666666666666666,2.0,5.0,0.414
Andrew Nembhard,Jaden Ivey,31.08888888888889,7.666666666666667,2.6666666666666665,5.0,0.455
Andrew Nembhard,Jalen Brunson,30.07777777777778,7.666666666666667,2.3333333333333335,3.0,0.429
Andrew Nembhard,Jalen Green,29.380000000000003,9.4,2.6,4.4,0.667
Andrew Nembhard,Jalen Suggs,27.661111111111115,6.0,2.3333333333333335,4.666666666666667,0.364
Andrew Nembhard,Jamal Murray,27.356666666666666,9.2,2.0,5.8,0.5
Andrew Nembhard,James Harden,29.123333333333335,8.8,3.2,1.6,0.432
Andrew Nembhard,Jaylen Brown,28.166666666666664,11.0,4.0,4.5,0.421
Andrew Nembhard,Jordan Clarkson,29.308333333333337,7.5,3.5,6.5,0.417
Andrew Nembhard,Jordan Poole,27.28666666666667,6.0,3.8,4.8,0.333
Andrew Nembhard,Josh Giddey,29.014285714285712,12.285714285714286,4.142857142857143,4.714285714285714,0.492
Andrew Nembhard,Jrue Holiday,22.64,12.4,1.4,6.2,0.413
Andrew Nembhard,Kelly Oubre Jr.,31.1,3.5,3.0,6.5,0.25
Andrew Nembhard,Kentavious Caldwell-Pope,29.11388888888889,9.666666666666666,2.1666666666666665,6.0,0.453
Andrew Nembhard,Keon Johnson,32.22222222222222,7.333333333333333,4.0,4.666666666666667,0.36
Andrew Nembhard,Kevin Huerter,30.733333333333334,7.5,1.5,4.5,0.412
Andrew Nembhard,Killian Hayes,34.36666666666667,17.0,3.5,7.5,0.414
Andrew Nembhard,Kris Dunn,26.433333333333334,13.0,2.5,2.5,0.476
Andrew Nembhard,Kyle Lowry,30.783333333333335,10.5,3.0,6.0,0.326
Andrew Nembhard,Kyrie Irving,30.89666666666667,11.2,3.4,4.0,0.558
Andrew Nembhard,LaMelo Ball,26.7,16.0,1.0,2.0,0.706
Andrew Nembhard,Luka Doncic,32.297222222222224,12.0,4.0,3.8333333333333335,0.577
Andrew Nembhard,Marcus Smart,23.3,5.5,1.0,2.0,0.417
Andrew Nembhard,Mikal Bridges,24.044444444444448,4.666666666666667,1.3333333333333333,2.6666666666666665,0.3
Andrew Nembhard,Mike Conley,27.561111111111114,8.333333333333334,3.6666666666666665,3.6666666666666665,0.55
Andrew Nembhard,Monte Morris,24.516666666666666,5.0,2.5,2.0,0.4
Andrew Nembhard,Patrick Beverley,27.155555555555555,10.0,2.0,5.0,0.464
Andrew Nembhard,Quentin Grimes,32.72916666666667,11.5,2.75,5.75,0.439
Andrew Nembhard,Rodney McGruder,34.36666666666667,17.0,3.5,7.5,0.414
Andrew Nembhard,Scottie Barnes,20.19166666666667,7.0,1.0,3.5,0.4
Andrew Nembhard,Shai Gilgeous-Alexander,28.93333333333333,17.8,5.2,6.4,0.478
Andrew Nembhard,Spencer Dinwiddie,28.808333333333334,18.5,3.0,6.5,0.609
Andrew Nembhard,Stephen Curry,32.843333333333334,16.2,4.2,5.4,0.576
Andrew Nembhard,Taurean Prince,30.09166666666667,9.5,2.5,2.5,0.538
Andrew Nembhard,Terry Rozier,26.8,11.0,1.5,3.0,0.6
Andrew Nembhard,Trae Young,28.15625,11.0,3.0,6.5,0.447
Andrew Nembhard,Tre Jones,21.441666666666666,7.5,3.0,2.0,0.429
Andrew Nembhard,Tyler Herro,32.64666666666667,10.6,3.8,4.6,0.457
Andrew Nembhard,Tyrese Martin,32.94166666666666,6.5,4.5,5.0,0.385
Andrew Nembhard,Tyrese Maxey,31.311904761904763,11.714285714285714,2.5714285714285716,4.428571428571429,0.493
Andrew Nembhard,Tyus Jones,29.608333333333334,10.5,1.5,4.5,0.35
Andrew Nembhard,Zach LaVine,25.46666666666667,4.5,3.5,1.5,0.308
Andrew Wiggins,Aaron Gordon,31.875,15.25,5.0,2.75,0.426
Andrew Wiggins,Aaron Nesmith,24.09166666666667,9.5,4.5,3.0,0.429
Andrew Wiggins,Aaron Wiggins,32.09166666666667,16.5,3.5,2.5,0.536
Andrew Wiggins,Al Horford,34.63333333333333,17.5,3.75,2.75,0.369
Andrew Wiggins,Alex Caruso,24.96666666666667,12.0,3.6666666666666665,4.333333333333333,0.469
Andrew Wiggins,Amen Thompson,26.09166666666667,20.0,3.5,2.5,0.619
Andrew Wiggins,Amir Coffey,31.016666666666666,20.5,5.0,2.5,0.571
Andrew Wiggins,Brandon Miller,31.508333333333333,17.0,5.0,5.5,0.48
Andrew Wiggins,Caleb Martin,32.47222222222222,18.0,7.0,3.6666666666666665,0.576
Andrew Wiggins,DeMar DeRozan,27.93,16.0,3.6,3.0,0.5
Andrew Wiggins,Derrick Jones Jr.,28.245833333333334,16.75,3.5,1.25,0.431
Andrew Wiggins,Dillon Brooks,29.21666666666667,17.166666666666668,4.333333333333333,1.6666666666666667,0.477
Andrew Wiggins,Dorian Finney-Smith,30.400000000000002,13.0,2.3333333333333335,2.0,0.531
Andrew Wiggins,Eric Gordon,30.916666666666664,16.5,4.5,0.5,0.444
Andrew Wiggins,Evan Mobley,28.0,12.6,4.0,1.6,0.5
Andrew Wiggins,Franz Wagner,29.788888888888888,20.0,3.6666666666666665,1.6666666666666667,0.442
Andrew Wiggins,Gary Payton II,32.46666666666667,14.0,7.5,4.5,0.407
Andrew Wiggins,Giannis Antetokounmpo,28.711111111111112,10.0,4.0,2.3333333333333335,0.289
Andrew Wiggins,Grayson Allen,30.941666666666663,15.0,4.0,3.0,0.4
Andrew Wiggins,Harrison Barnes,32.27708333333334,20.75,5.625,2.25,0.538
Andrew Wiggins,Jabari Smith Jr.,32.23611111111111,20.166666666666668,4.833333333333333,1.1666666666666667,0.506
Andrew Wiggins,Jaden McDaniels,28.08095238095238,12.857142857142858,4.428571428571429,1.2857142857142858,0.385
Andrew Wiggins,Jaime Jaquez Jr.,27.59166666666667,13.0,6.0,1.0,0.5
Andrew Wiggins,Jalen Johnson,26.17222222222222,13.666666666666666,5.333333333333333,1.6666666666666667,0.5
Andrew Wiggins,Jalen Williams,32.66166666666667,17.9,4.5,2.5,0.475
Andrew Wiggins,Jaren Jackson Jr.,26.023333333333333,16.0,2.0,1.2,0.476
Andrew Wiggins,Jaylen Wells,26.166666666666668,17.0,1.0,1.3333333333333333,0.5
Andrew Wiggins,Jayson Tatum,32.42666666666666,14.8,3.6,2.2,0.329
Andrew Wiggins,Jeremy Sochan,26.96666666666667,14.0,4.333333333333333,1.6666666666666667,0.486
Andrew Wiggins,Jimmy Butler III,33.105555555555554,16.333333333333332,6.333333333333333,4.0,0.486
Andrew Wiggins,John Collins,28.383333333333333,18.0,4.5,1.0,0.591
Andrew Wiggins,Josh Green,31.424999999999997,14.0,3.5,1.5,0.522
Andrew Wiggins,Josh Okogie,20.975,6.5,2.5,0.5,0.263
Andrew Wiggins,Julian Champagnie,28.266666666666666,13.333333333333334,4.666666666666667,1.6666666666666667,0.389
Andrew Wiggins,Julius Randle,28.504166666666666,16.0,4.0,1.5,0.4
Andrew Wiggins,Karl-Anthony Towns,28.13888888888889,10.666666666666666,4.666666666666667,1.3333333333333333,0.412
Andrew Wiggins,Keegan Murray,31.604761904761908,19.428571428571427,5.0,2.142857142857143,0.525
Andrew Wiggins,Keldon Johnson,25.16111111111111,12.0,4.333333333333333,1.0,0.405
Andrew Wiggins,Kevin Durant,30.819444444444446,12.5,4.666666666666667,2.6666666666666665,0.341
Andrew Wiggins,Klay Thompson,33.61666666666667,18.5,3.0,4.0,0.5
Andrew Wiggins,Kristaps Porzingis,35.31666666666666,21.5,5.0,4.0,0.486
Andrew Wiggins,Kyle Kuzma,35.51111111111111,21.666666666666668,6.666666666666667,4.0,0.439
Andrew Wiggins,Lauri Markkanen,30.32777777777778,18.666666666666668,6.0,2.3333333333333335,0.5
Andrew Wiggins,LeBron James,33.27222222222222,19.333333333333332,6.5,2.3333333333333335,0.528
Andrew Wiggins,Luguentz Dort,32.80416666666667,18.25,4.75,2.5,0.46
Andrew Wiggins,Max Strus,27.641666666666666,10.5,5.0,2.0,0.429
Andrew Wiggins,Michael Porter Jr.,31.76,14.0,6.0,2.6,0.377
Andrew Wiggins,Mikal Bridges,31.575,15.0,4.0,2.0,0.429
Andrew Wiggins,Miles Bridges,33.12916666666666,23.75,5.0,4.5,0.571
Andrew Wiggins,Mouhamed Gueye,32.475,19.0,3.0,3.5,0.391
Andrew Wiggins,Norman Powell,27.21111111111111,18.666666666666668,2.6666666666666665,0.6666666666666666,0.526
Andrew Wiggins,P.J. Washington,33.71666666666667,19.75,4.5,2.75,0.459
Andrew Wiggins,Paolo Banchero,30.579166666666666,18.75,3.5,2.0,0.455
Andrew Wiggins,Pascal Siakam,24.816666666666666,9.5,3.75,2.5,0.395
Andrew Wiggins,Patrick Williams,28.808333333333334,14.0,6.0,2.0,0.333
Andrew Wiggins,Paul George,28.025,12.5,6.5,3.5,0.476
Andrew Wiggins,RJ Barrett,31.2125,17.0,5.0,1.25,0.453
Andrew Wiggins,Rui Hachimura,30.426666666666666,17.2,6.0,1.4,0.467
Andrew Wiggins,Ryan Dunn,35.225,12.0,7.5,4.5,0.281
Andrew Wiggins,Saddiq Bey,27.28333333333333,11.0,4.0,1.0,0.308
Andrew Wiggins,Santi Aldama,26.71111111111111,14.666666666666666,4.666666666666667,1.3333333333333333,0.472
Andrew Wiggins,Scottie Barnes,38.78333333333333,22.5,5.5,1.0,0.469
Andrew Wiggins,Taurean Prince,34.516666666666666,21.0,4.0,2.5,0.615
Andrew Wiggins,Tobias Harris,30.766666666666666,22.0,7.5,2.5,0.708
Andrew Wiggins,Torrey Craig,30.21666666666667,12.0,3.5,1.5,0.37
Andrew Wiggins,Vince Williams Jr.,30.491666666666667,12.5,3.5,0.5,0.476
Andrew Wiggins,Zaccharie Risacher,31.866666666666667,20.25,4.5,3.5,0.491
Anfernee Simons,Amir Coffey,35.74166666666667,25.5,3.0,2.5,0.543
Anfernee Simons,Andre Jackson Jr.,39.483333333333334,26.5,3.0,7.5,0.486
Anfernee Simons,Andrew Nembhard,36.28888888888889,21.333333333333332,3.0,5.666666666666667,0.46
Anfernee Simons,Anthony Black,26.833333333333332,14.5,2.5,3.0,0.458
Anfernee Simons,Anthony Edwards,27.9375,14.0,2.625,3.25,0.376
Anfernee Simons,Austin Reaves,31.855555555555554,16.666666666666668,3.0,5.0,0.422
Anfernee Simons,Ayo Dosunmu,37.21666666666667,22.666666666666668,3.3333333333333335,7.333333333333333,0.421
Anfernee Simons,Ben Simmons,35.7,13.0,1.0,5.0,0.269
Anfernee Simons,Bradley Beal,34.672222222222224,26.0,4.0,4.666666666666667,0.481
Anfernee Simons,Brandin Podziemski,34.833333333333336,24.5,2.5,4.5,0.432
Anfernee Simons,CJ McCollum,30.75,19.571428571428573,3.0,5.285714285714286,0.407
Anfernee Simons,Cade Cunningham,32.46666666666667,33.0,2.0,5.0,0.561
Anfernee Simons,Chris Paul,36.141666666666666,20.75,2.5,5.75,0.386
Anfernee Simons,Collin Sexton,30.4625,19.0,2.75,4.5,0.45
Anfernee Simons,D'Angelo Russell,31.136666666666667,18.4,2.8,3.8,0.494
Anfernee Simons,Damian Lillard,39.144444444444446,25.666666666666668,3.0,6.666666666666667,0.5
Anfernee Simons,Darius Garland,35.57083333333333,17.25,1.75,5.25,0.349
Anfernee Simons,De'Aaron Fox,35.67916666666667,21.0,3.25,4.25,0.452
Anfernee Simons,Dejounte Murray,34.87777777777778,24.666666666666668,4.666666666666667,6.666666666666667,0.543
Anfernee Simons,Dennis Schroder,35.08888888888889,22.333333333333332,2.3333333333333335,5.333333333333333,0.474
Anfernee Simons,Derrick White,35.329166666666666,19.75,2.25,4.5,0.433
Anfernee Simons,Desmond Bane,34.575,21.0,3.5,4.75,0.39
Anfernee Simons,Devin Booker,38.445238095238096,19.428571428571427,4.142857142857143,6.142857142857143,0.364
Anfernee Simons,Devin Vassell,35.76111111111111,27.0,3.0,6.0,0.431
Anfernee Simons,Donovan Mitchell,35.21666666666667,17.5,2.0,5.5,0.429
Anfernee Simons,Duncan Robinson,37.71666666666667,25.0,2.5,3.5,0.413
Anfernee Simons,Fred VanVleet,35.4547619047619,19.714285714285715,3.4285714285714284,3.0,0.5
Anfernee Simons,Gary Trent Jr.,41.583333333333336,19.666666666666668,3.0,4.333333333333333,0.477
Anfernee Simons,Grayson Allen,36.233333333333334,22.0,1.5,6.0,0.436
Anfernee Simons,Herbert Jones,32.666666666666664,22.75,2.0,5.75,0.371
Anfernee Simons,Immanuel Quickley,38.25,22.5,2.5,4.0,0.395
Anfernee Simons,Isaiah Collier,33.66666666666667,18.0,2.5,4.5,0.371
Anfernee Simons,Isaiah Joe,32.425,11.5,4.5,5.5,0.25
Anfernee Simons,Ja Morant,34.1,20.666666666666668,3.0,5.333333333333333,0.415
Anfernee Simons,Jaden Hardy,23.108333333333334,16.5,4.0,4.5,0.526
Anfernee Simons,Jaden Ivey,29.299999999999997,29.5,3.5,4.0,0.541
Anfernee Simons,Jalen Brunson,36.81666666666667,25.0,4.0,4.0,0.436
Anfernee Simons,Jalen Green,33.771428571428565,23.428571428571427,3.5714285714285716,3.4285714285714284,0.504
Anfernee Simons,Jamal Murray,36.2462962962963,21.0,2.5555555555555554,5.333333333333333,0.434
Anfernee Simons,James Harden,31.152083333333334,17.125,1.5,4.125,0.397
Anfernee Simons,Jordan Clarkson,38.611111111111114,28.0,4.666666666666667,6.666666666666667,0.458
Anfernee Simons,Jordan Goodwin,35.325,18.5,6.0,7.5,0.406
Anfernee Simons,Jordan Poole,33.653333333333336,24.0,3.6,4.4,0.462
Anfernee Simons,Josh Giddey,31.896666666666665,16.6,2.6,4.4,0.377
Anfernee Simons,Josh Richardson,26.53333333333333,13.5,3.0,2.5,0.458
Anfernee Simons,Jrue Holiday,35.875,25.0,2.0,5.0,0.513
Anfernee Simons,Julian Strawther,35.141666666666666,21.5,1.5,5.0,0.438
Anfernee Simons,Kelly Oubre Jr.,29.175,20.0,2.5,5.0,0.5
Anfernee Simons,Kentavious Caldwell-Pope,34.56296296296296,18.666666666666668,3.0,4.666666666666667,0.432
Anfernee Simons,Keon Ellis,39.05833333333334,20.5,3.0,7.0,0.516
Anfernee Simons,Kevin Huerter,34.0,21.0,2.6666666666666665,2.6666666666666665,0.424
Anfernee Simons,Kevin Porter Jr.,35.44166666666666,31.0,3.0,4.5,0.512
Anfernee Simons,Klay Thompson,36.36666666666667,20.75,2.75,4.0,0.378
Anfernee Simons,Kris Dunn,29.96666666666667,3.5,1.5,5.5,0.1
Anfernee Simons,Kyle Lowry,30.608333333333334,19.5,1.0,2.0,0.438
Anfernee Simons,Kyrie Irving,32.31666666666667,16.333333333333332,3.3333333333333335,5.666666666666667,0.371
Anfernee Simons,LaMelo Ball,32.45,21.5,2.5,3.0,0.452
Anfernee Simons,Luka Doncic,30.314583333333335,20.875,4.25,4.625,0.484
Anfernee Simons,Malik Beasley,37.40833333333333,30.0,2.5,7.0,0.6
Anfernee Simons,Max Christie,33.775,18.5,2.0,4.5,0.433
Anfernee Simons,Max Strus,36.675,26.0,1.0,3.0,0.395
Anfernee Simons,Mikal Bridges,37.050000000000004,19.666666666666668,3.6666666666666665,6.666666666666667,0.357
Anfernee Simons,Mike Conley,30.433333333333334,15.75,3.625,5.75,0.344
Anfernee Simons,Monte Morris,31.55,25.0,3.5,4.5,0.5
Anfernee Simons,Nick Smith Jr.,31.533333333333335,26.0,4.0,3.0,0.5
Anfernee Simons,Nickeil Alexander-Walker,38.68333333333334,27.5,4.0,9.5,0.468
Anfernee Simons,Patrick Beverley,35.333333333333336,20.0,1.5,4.5,0.451
Anfernee Simons,Paul George,30.3,17.0,2.5,5.0,0.414
Anfernee Simons,Payton Pritchard,32.224999999999994,16.0,3.5,4.0,0.387
Anfernee Simons,Quentin Grimes,37.766666666666666,31.333333333333332,3.0,3.0,0.465
Anfernee Simons,Reggie Jackson,39.766666666666666,29.0,2.5,6.0,0.538
Anfernee Simons,Russell Westbrook,32.12777777777777,15.333333333333334,2.0,4.0,0.37
Anfernee Simons,Shai Gilgeous-Alexander,32.177083333333336,15.625,2.875,4.0,0.359
Anfernee Simons,Spencer Dinwiddie,35.40952380952381,22.0,3.7142857142857144,5.285714285714286,0.447
